usia,tinggi,bmi,berat,jk,dosis_mg_per_kg,dosis_mg,exposure_index,exposure_category
57,160,30,76.8,L,15,1152.0,10.235961780049092,MODERATE_EXPOSURE
57,160,30,76.8,L,30,2304.0,11.61525090704519,HIGH_EXPOSURE
57,160,30,76.8,L,50,3840.0,12.634091331965221,HIGH_EXPOSURE
57,160,30,76.8,P,0.5,38.4,3.7780364161493045,LOW_EXPOSURE
57,160,30,76.8,P,1,76.8,4.985749124179955,LOW_EXPOSURE
57,160,30,76.8,P,3,230.4,7.052007090378359,LOW_EXPOSURE
57,160,30,76.8,P,5,384.0,8.046127929058986,LOW_EXPOSURE
57,160,30,76.8,P,8,614.4,8.970436751485964,MODERATE_EXPOSURE
57,160,30,76.8,P,10,768.0,9.411456241316955,MODERATE_EXPOSURE
57,160,30,76.8,P,15,1152.0,10.215335545432918,MODERATE_EXPOSURE
57,160,30,76.8,P,30,2304.0,11.594547358429946,HIGH_EXPOSURE
57,160,30,76.8,P,50,3840.0,12.613356657048072,HIGH_EXPOSURE
57,160,33,84.5,L,0.5,42.2,3.8169572512880947,LOW_EXPOSURE
57,160,33,84.5,L,1,84.5,5.027815960688468,LOW_EXPOSURE
57,160,33,84.5,L,3,253.4,7.096567982879829,LOW_EXPOSURE
57,160,33,84.5,L,5,422.4,8.091235195228887,LOW_EXPOSURE
57,160,33,84.5,L,8,675.8,9.015859186300894,MODERATE_EXPOSURE
57,160,33,84.5,L,10,844.8,9.456985027747177,MODERATE_EXPOSURE
57,160,33,84.5,L,15,1267.2,10.26100716100614,MODERATE_EXPOSURE
57,160,33,84.5,L,30,2534.4,11.640362992529953,HIGH_EXPOSURE
57,160,33,84.5,L,50,4224.0,12.65923023548087,HIGH_EXPOSURE
57,160,33,84.5,P,0.5,42.2,3.799806074976773,LOW_EXPOSURE
57,160,33,84.5,P,1,84.5,5.009107673958442,LOW_EXPOSURE
57,160,33,84.5,P,3,253.4,7.076607428343406,LOW_EXPOSURE
57,160,33,84.5,P,5,422.4,8.070998304409578,LOW_EXPOSURE
57,160,33,84.5,P,8,675.8,8.995462577302165,MODERATE_EXPOSURE
57,160,33,84.5,P,10,844.8,9.436534471017321,MODERATE_EXPOSURE
57,160,33,84.5,P,15,1267.2,10.240484112071002,MODERATE_EXPOSURE
57,160,33,84.5,P,30,2534.4,11.619766800379448,HIGH_EXPOSURE
57,160,33,84.5,P,50,4224.0,12.638604601565175,HIGH_EXPOSURE
57,160,37,94.7,L,0.5,47.4,3.841929198521595,LOW_EXPOSURE
57,160,37,94.7,L,1,94.7,5.054518352357042,LOW_EXPOSURE
57,160,37,94.7,L,3,284.2,7.12461330097571,LOW_EXPOSURE
57,160,37,94.7,L,5,473.6,8.119571436759623,LOW_EXPOSURE
57,160,37,94.7,L,8,757.8,9.044362721937139,MODERATE_EXPOSURE
57,160,37,94.7,L,10,947.2,9.485544930275863,MODERATE_EXPOSURE
57,160,37,94.7,L,15,1420.8,10.289642696191727,MODERATE_EXPOSURE
57,160,37,94.7,L,30,2841.6,11.669074712075965,HIGH_EXPOSURE
57,160,37,94.7,L,50,4736.0,12.687972584933178,HIGH_EXPOSURE
57,160,37,94.7,P,0.5,47.4,3.8246413706046543,LOW_EXPOSURE
57,160,37,94.7,P,1,94.7,5.035753813471772,LOW_EXPOSURE
57,160,37,94.7,P,3,284.2,7.104669562917543,LOW_EXPOSURE
57,160,37,94.7,P,5,473.6,8.099368435853867,LOW_EXPOSURE
57,160,37,94.7,P,8,757.8,9.024010022369346,MODERATE_EXPOSURE
57,160,37,94.7,P,10,947.2,9.465141692053646,MODERATE_EXPOSURE
57,160,37,94.7,P,15,1420.8,10.269171566316807,MODERATE_EXPOSURE
57,160,37,94.7,P,30,2841.6,11.648535103551762,HIGH_EXPOSURE
57,160,37,94.7,P,50,4736.0,12.667405418648396,HIGH_EXPOSURE
57,160,40,102.4,L,0.5,51.2,3.85807354108511,LOW_EXPOSURE
57,160,40,102.4,L,1,102.4,5.071783596587547,LOW_EXPOSURE
57,160,40,102.4,L,3,307.2,7.142749348942607,LOW_EXPOSURE
57,160,40,102.4,L,5,512.0,8.137896233682458,LOW_EXPOSURE
57,160,40,102.4,L,8,819.2,9.062796074276061,MODERATE_EXPOSURE
57,160,40,102.4,L,10,1024.0,9.504014861156431,MODERATE_EXPOSURE
57,160,40,102.4,L,15,1536.0,10.308161709959114,MODERATE_EXPOSURE
57,160,40,102.4,L,30,3072.0,11.687643169171292,HIGH_EXPOSURE
57,160,40,102.4,L,50,5120.0,12.706560921386101,HIGH_EXPOSURE
57,160,40,102.4,P,0.5,51.2,3.840661072977557,LOW_EXPOSURE
57,160,40,102.4,P,1,102.4,5.05294537738002,LOW_EXPOSURE
57,160,40,102.4,P,3,307.2,7.122778358026975,LOW_EXPOSURE
57,160,40,102.4,P,5,512.0,8.117676836031848,LOW_EXPOSURE
57,160,40,102.4,P,8,819.2,9.042433349688865,MODERATE_EXPOSURE
57,160,40,102.4,P,10,1024.0,9.483603765972356,MODERATE_EXPOSURE
57,160,40,102.4,P,15,1536.0,10.2876856490041,MODERATE_EXPOSURE
57,160,40,102.4,P,30,3072.0,11.667101596253358,HIGH_EXPOSURE
57,160,40,102.4,P,50,5120.0,12.68599298896821,HIGH_EXPOSURE
57,170,16,46.2,L,0.5,23.1,3.6713228989750806,LOW_EXPOSURE
57,170,16,46.2,L,1,46.2,4.872019920354159,LOW_EXPOSURE
57,170,16,46.2,L,3,138.7,6.932909751185989,LOW_EXPOSURE
57,170,16,46.2,L,5,231.2,7.925876564601822,LOW_EXPOSURE
57,170,16,46.2,L,8,369.9,8.849523202949705,MODERATE_EXPOSURE
57,170,16,46.2,L,10,462.4,9.290319816422713,MODERATE_EXPOSURE
57,170,16,46.2,L,15,693.6,10.093900252892276,MODERATE_EXPOSURE
57,170,16,46.2,L,30,1387.2,11.472811233595287,HIGH_EXPOSURE
57,170,16,46.2,L,50,2312.0,12.49149964355086,HIGH_EXPOSURE
57,170,16,46.2,P,0.5,23.1,3.6534714717408088,LOW_EXPOSURE
57,170,16,46.2,P,1,46.2,4.852027570079719,LOW_EXPOSURE
57,170,16,46.2,P,3,138.7,6.911141283074114,LOW_EXPOSURE
57,170,16,46.2,P,5,231.2,7.903709890224654,LOW_EXPOSURE
57,170,16,46.2,P,8,369.9,8.82712535910521,MODERATE_EXPOSURE
57,170,16,46.2,P,10,462.4,9.267843724361445,MODERATE_EXPOSURE
57,170,16,46.2,P,15,693.6,10.071318882944423,MODERATE_EXPOSURE
57,170,16,46.2,P,30,1387.2,11.45012348738095,HIGH_EXPOSURE
57,170,16,46.2,P,50,2312.0,12.468769035262593,HIGH_EXPOSURE
57,170,18.5,53.5,L,0.5,26.7,3.710146174596518,LOW_EXPOSURE
57,170,18.5,53.5,L,1,53.5,4.913680347788455,LOW_EXPOSURE
57,170,18.5,53.5,L,3,160.4,6.976775920555477,LOW_EXPOSURE
57,170,18.5,53.5,L,5,267.3,7.970220996596401,LOW_EXPOSURE
57,170,18.5,53.5,L,8,427.7,8.894142725530427,MODERATE_EXPOSURE
57,170,18.5,53.5,L,10,534.6,9.335032037297772,MODERATE_EXPOSURE
57,170,18.5,53.5,L,15,802.0,10.138736864524645,MODERATE_EXPOSURE
57,170,18.5,53.5,L,30,1603.9,11.517773153700066,HIGH_EXPOSURE
57,170,18.5,53.5,L,50,2673.2,12.536511946833869,HIGH_EXPOSURE
57,170,18.5,53.5,P,0.5,26.7,3.692603912989978,LOW_EXPOSURE
57,170,18.5,53.5,P,1,53.5,4.894142565729532,LOW_EXPOSURE
57,170,18.5,53.5,P,3,160.4,6.955592735210849,LOW_EXPOSURE
57,170,18.5,53.5,P,5,267.3,7.94867007324968,LOW_EXPOSURE
57,170,18.5,53.5,P,8,427.7,8.872378507932762,MODERATE_EXPOSURE
57,170,18.5,53.5,P,10,534.6,9.313195652901243,MODERATE_EXPOSURE
57,170,18.5,53.5,P,15,802.0,10.116803408861648,MODERATE_EXPOSURE
57,170,18.5,53.5,P,30,1603.9,11.495741642394844,HIGH_EXPOSURE
57,170,18.5,53.5,P,50,2673.2,12.51444093410683,HIGH_EXPOSURE
57,170,22,63.6,L,0.5,31.8,3.7550398252650146,LOW_EXPOSURE
57,170,22,63.6,L,1,63.6,4.96177698041795,LOW_EXPOSURE
57,170,22,63.6,L,3,190.7,7.027357983605645,LOW_EXPOSURE
57,170,22,63.6,L,5,317.9,8.021341430969173,LOW_EXPOSURE
57,170,22,63.6,L,8,508.6,8.945572738181465,MODERATE_EXPOSURE
57,170,22,63.6,L,10,635.8,9.386566355530395,MODERATE_EXPOSURE
57,170,22,63.6,L,15,953.7,10.190411137981844,MODERATE_EXPOSURE
57,170,22,63.6,L,30,1907.4,11.569588401928417,HIGH_EXPOSURE
57,170,22,63.6,L,50,3179.0,12.588383873561284,HIGH_EXPOSURE
57,170,22,63.6,P,0.5,31.8,3.7377165815193,LOW_EXPOSURE
57,170,22,63.6,P,1,63.6,4.942618690095305,LOW_EXPOSURE
57,170,22,63.6,P,3,190.7,7.00669868946332,LOW_EXPOSURE
57,170,22,63.6,P,5,317.9,8.00034804938812,LOW_EXPOSURE
57,170,22,63.6,P,8,508.6,8.924385801452955,MODERATE_EXPOSURE
57,170,22,63.6,P,10,635.8,9.365313966943742,MODERATE_EXPOSURE
57,170,22,63.6,P,15,953.7,10.169070739145642,MODERATE_EXPOSURE
57,170,22,63.6,P,30,1907.4,11.54815913370889,HIGH_EXPOSURE
57,170,22,63.6,P,50,3179.0,12.566918814010275,HIGH_EXPOSURE
57,170,25,72.2,L,0.5,36.1,3.7869431064953583,LOW_EXPOSURE
57,170,25,72.2,L,1,72.2,4.995912439543051,LOW_EXPOSURE
57,170,25,72.2,L,3,216.7,7.063223292598138,LOW_EXPOSURE
57,170,25,72.2,L,5,361.2,8.057581189239073,LOW_EXPOSURE
57,170,25,72.2,L,8,578.0,8.98202777399075,MODERATE_EXPOSURE
57,170,25,72.2,L,10,722.5,9.4230939176039,MODERATE_EXPOSURE
57,170,25,72.2,L,15,1083.7,10.227036009044411,MODERATE_EXPOSURE
57,170,25,72.2,L,30,2167.5,11.606311284644981,HIGH_EXPOSURE
57,170,25,72.2,L,50,3612.5,12.625146159821448,HIGH_EXPOSURE
57,170,25,72.2,P,0.5,36.1,3.769674779707029,LOW_EXPOSURE
57,170,25,72.2,P,1,72.2,4.976918157267703,LOW_EXPOSURE
57,170,25,72.2,P,3,216.7,7.042826342475564,LOW_EXPOSURE
57,170,25,72.2,P,5,361.2,8.036873071677467,LOW_EXPOSURE
57,170,25,72.2,P,8,578.0,8.961139545302451,MODERATE_EXPOSURE
57,170,25,72.2,P,10,722.5,9.402144810344833,MODERATE_EXPOSURE
57,170,25,72.2,P,15,1083.7,10.206005062489682,MODERATE_EXPOSURE
57,170,25,72.2,P,30,2167.5,11.585197724754122,HIGH_EXPOSURE
57,170,25,72.2,P,50,3612.5,12.603999335190931,HIGH_EXPOSURE
57,170,28,80.9,L,0.5,40.5,3.8141956249965436,LOW_EXPOSURE
57,170,28,80.9,L,1,80.9,5.025048359925616,LOW_EXPOSURE
57,170,28,80.9,L,3,242.8,7.093817930286476,LOW_EXPOSURE
57,170,28,80.9,L,5,404.6,8.088491491185936,LOW_EXPOSURE
57,170,28,80.9,L,8,647.4,9.013119541574428,MODERATE_EXPOSURE
57,170,28,80.9,L,10,809.2,9.454246817802403,MODERATE_EXPOSURE
57,170,28,80.9,L,15,1213.8,10.258270929280194,MODERATE_EXPOSURE
57,170,28,80.9,L,30,2427.6,11.637628814843602,HIGH_EXPOSURE
57,170,28,80.9,L,50,4046.0,12.656496900971735,HIGH_EXPOSURE
57,170,28,80.9,P,0.5,40.5,3.7969016047361217,LOW_EXPOSURE
57,170,28,80.9,P,1,80.9,5.006118412298158,LOW_EXPOSURE
57,170,28,80.9,P,3,242.8,7.07356662958383,LOW_EXPOSURE
57,170,28,80.9,P,5,404.6,8.067947983457973,LOW_EXPOSURE
57,170,28,80.9,P,8,647.4,8.992407044563965,MODERATE_EXPOSURE
57,170,28,80.9,P,10,809.2,9.4334772255892,MODERATE_EXPOSURE
57,170,28,80.9,P,15,1213.8,10.237424602848607,MODERATE_EXPOSURE
57,170,28,80.9,P,30,2427.6,11.616705050533337,HIGH_EXPOSURE
57,170,28,80.9,P,50,4046.0,12.63554196209449,HIGH_EXPOSURE
57,170,30,86.7,L,0.5,43.3,3.830246177186455,LOW_EXPOSURE
57,170,30,86.7,L,1,86.7,5.042200476481616,LOW_EXPOSURE
57,170,30,86.7,L,3,260.1,7.1118231231822255,LOW_EXPOSURE
57,170,30,86.7,L,5,433.5,8.106681277704993,LOW_EXPOSURE
57,170,30,86.7,L,8,693.6,9.031415443423276,MODERATE_EXPOSURE
57,170,30,86.7,L,10,867.0,9.472578467747429,MODERATE_EXPOSURE
57,170,30,86.7,L,15,1300.5,10.276650541263898,MODERATE_EXPOSURE
57,170,30,86.7,L,30,2601.0,11.656056733536431,HIGH_EXPOSURE
57,170,30,86.7,L,50,4335.0,12.674944239898728,HIGH_EXPOSURE
57,170,30,86.7,P,0.5,43.3,3.812903713674987,LOW_EXPOSURE
57,170,30,86.7,P,1,86.7,5.023273802381894,LOW_EXPOSURE
57,170,30,86.7,P,3,260.1,7.091621892610704,LOW_EXPOSURE
57,170,30,86.7,P,5,433.5,8.086198756661952,LOW_EXPOSURE
57,170,30,86.7,P,8,693.6,9.010770336949696,MODERATE_EXPOSURE
57,170,30,86.7,P,10,867.0,9.4518784445458,MODERATE_EXPOSURE
57,170,30,86.7,P,15,1300.5,10.255876723392445,MODERATE_EXPOSURE
57,170,30,86.7,P,30,2601.0,11.63520845788851,HIGH_EXPOSURE
57,170,30,86.7,P,50,4335.0,12.654065993241458,HIGH_EXPOSURE
57,170,33,95.4,L,0.5,47.7,3.8516639954872263,LOW_EXPOSURE
57,170,33,95.4,L,1,95.4,5.065082590715028,LOW_EXPOSURE
57,170,33,95.4,L,3,286.1,7.135839453923594,LOW_EXPOSURE
57,170,33,95.4,L,5,476.8,8.13094306320805,LOW_EXPOSURE
57,170,33,95.4,L,8,763.0,9.05581833487422,MODERATE_EXPOSURE
57,170,33,95.4,L,10,953.7,9.497028895571212,MODERATE_EXPOSURE
57,170,33,95.4,L,15,1430.5,10.301164747574,MODERATE_EXPOSURE
57,170,33,95.4,L,30,2861.1,11.680635177245868,HIGH_EXPOSURE
57,170,33,95.4,L,50,4768.5,12.69954850845144,HIGH_EXPOSURE
57,170,33,95.4,P,0.5,47.7,3.834216631658321,LOW_EXPOSURE
57,170,33,95.4,P,1,95.4,5.046118628507429,LOW_EXPOSURE
57,170,33,95.4,P,3,286.1,7.115662225699847,LOW_EXPOSURE
57,170,33,95.4,P,5,476.8,8.110498848965282,LOW_EXPOSURE
57,170,33,95.4,P,8,763.0,9.035219927099583,MODERATE_EXPOSURE
57,170,33,95.4,P,10,953.7,9.476378425926068,MODERATE_EXPOSURE
57,170,33,95.4,P,15,1430.5,10.28044433555052,MODERATE_EXPOSURE
57,170,33,95.4,P,30,2861.1,11.65984421294349,HIGH_EXPOSURE
57,170,33,95.4,P,50,4768.5,12.678729150446962,HIGH_EXPOSURE
57,170,37,106.9,L,0.5,53.5,3.876076492055984,LOW_EXPOSURE
57,170,37,106.9,L,1,106.9,5.091162276064603,LOW_EXPOSURE
57,170,37,106.9,L,3,320.8,7.163211457627844,LOW_EXPOSURE
57,170,37,106.9,L,5,534.6,8.158594842494193,LOW_EXPOSURE
57,170,37,106.9,L,8,855.4,9.083630966902799,MODERATE_EXPOSURE
57,170,37,106.9,L,10,1069.3,9.524895719054111,MODERATE_EXPOSURE
57,170,37,106.9,L,15,1603.9,10.329104280637148,MODERATE_EXPOSURE
57,170,37,106.9,L,30,3207.9,11.708647945508417,HIGH_EXPOSURE
57,170,37,106.9,L,50,5346.5,12.727590719557979,HIGH_EXPOSURE
57,170,37,106.9,P,0.5,53.5,3.8584509322092804,LOW_EXPOSURE
57,170,37,106.9,P,1,106.9,5.0720954510217435,LOW_EXPOSURE
57,170,37,106.9,P,3,320.8,7.142999825839323,LOW_EXPOSURE
57,170,37,106.9,P,5,534.6,8.138132213285385,LOW_EXPOSURE
57,170,37,106.9,P,8,855.4,9.063023525214975,MODERATE_EXPOSURE
57,170,37,106.9,P,10,1069.3,9.504239407012133,MODERATE_EXPOSURE
57,170,37,106.9,P,15,1603.9,10.308382332900342,MODERATE_EXPOSURE
57,170,37,106.9,P,30,3207.9,11.687859811776377,HIGH_EXPOSURE
57,170,37,106.9,P,50,5346.5,12.706775955558916,HIGH_EXPOSURE
57,170,40,115.6,L,0.5,57.8,3.8918021515865977,LOW_EXPOSURE
57,170,40,115.6,L,1,115.6,5.107965556608006,LOW_EXPOSURE
57,170,40,115.6,L,3,346.8,7.180851060437988,LOW_EXPOSURE
57,170,40,115.6,L,5,578.0,8.176415614276557,LOW_EXPOSURE
57,170,40,115.6,L,8,924.8,9.101555916713957,MODERATE_EXPOSURE
57,170,40,115.6,L,10,1156.0,9.542855769428364,MODERATE_EXPOSURE
57,170,40,115.6,L,15,1734.0,10.347111428289587,MODERATE_EXPOSURE
57,170,40,115.6,L,30,3468.0,11.726702533520282,HIGH_EXPOSURE
57,170,40,115.6,L,50,5780.0,12.745664380816875,HIGH_EXPOSURE
57,170,40,115.6,P,0.5,57.8,3.8740274969111406,LOW_EXPOSURE
57,170,40,115.6,P,1,115.6,5.088797384629667,LOW_EXPOSURE
57,170,40,115.6,P,3,346.8,7.160581574765095,LOW_EXPOSURE
57,170,40,115.6,P,5,578.0,8.15590529574465,LOW_EXPOSURE
57,170,40,115.6,P,8,924.8,9.080906750316988,MODERATE_EXPOSURE
57,170,40,115.6,P,10,1156.0,9.522159761993144,MODERATE_EXPOSURE
57,170,40,115.6,P,15,1734.0,10.326352523624426,MODERATE_EXPOSURE
57,170,40,115.6,P,30,3468.0,11.705880219301516,HIGH_EXPOSURE
57,170,40,115.6,P,50,5780.0,12.724816557688795,HIGH_EXPOSURE
57,180,16,51.8,L,0.5,25.9,3.705914393986315,LOW_EXPOSURE
57,180,16,51.8,L,1,51.8,4.909320567245026,LOW_EXPOSURE
57,180,16,51.8,L,3,155.5,6.972339758738155,LOW_EXPOSURE
57,180,16,51.8,L,5,259.2,7.9657709627136,LOW_EXPOSURE
57,180,16,51.8,L,8,414.7,8.889685147009056,MODERATE_EXPOSURE
57,180,16,51.8,L,10,518.4,9.330571987866534,MODERATE_EXPOSURE
57,180,16,51.8,L,15,777.6,10.13427355597015,MODERATE_EXPOSURE
57,180,16,51.8,L,30,1555.2,11.513306627497904,HIGH_EXPOSURE
57,180,16,51.8,L,50,2592.0,12.532044145432899,HIGH_EXPOSURE
57,180,16,51.8,P,0.5,25.9,3.6880820718132434,LOW_EXPOSURE
57,180,16,51.8,P,1,51.8,4.889418865982495,LOW_EXPOSURE
57,180,16,51.8,P,3,155.5,6.950728722294649,LOW_EXPOSURE
57,180,16,51.8,P,5,259.2,7.943777573812166,LOW_EXPOSURE
57,180,16,51.8,P,8,414.7,8.867469936708801,MODERATE_EXPOSURE
57,180,16,51.8,P,10,518.4,9.308281717449137,MODERATE_EXPOSURE
57,180,16,51.8,P,15,777.6,10.11188231603419,MODERATE_EXPOSURE
57,180,16,51.8,P,30,1555.2,11.49081338667988,HIGH_EXPOSURE
57,180,16,51.8,P,50,2592.0,12.509509811764467,HIGH_EXPOSURE
57,180,18.5,59.9,L,0.5,30.0,3.744429248946142,LOW_EXPOSURE
57,180,18.5,59.9,L,1,59.9,4.950597601763828,LOW_EXPOSURE
57,180,18.5,59.9,L,3,179.8,7.015760484306613,LOW_EXPOSURE
57,180,18.5,59.9,L,5,299.7,8.009656055827202,LOW_EXPOSURE
57,180,18.5,59.9,L,8,479.5,8.93383726627971,MODERATE_EXPOSURE
57,180,18.5,59.9,L,10,599.4,9.374814076003647,MODERATE_EXPOSURE
57,180,18.5,59.9,L,15,899.1,10.178636362802383,MODERATE_EXPOSURE
57,180,18.5,59.9,L,30,1798.2,11.55779103264743,HIGH_EXPOSURE
57,180,18.5,59.9,L,50,2997.0,12.576577438888464,HIGH_EXPOSURE
57,180,18.5,59.9,P,0.5,30.0,3.726833476537403,LOW_EXPOSURE
57,180,18.5,59.9,P,1,59.9,4.931069794201214,LOW_EXPOSURE
57,180,18.5,59.9,P,3,179.8,6.994646757748245,LOW_EXPOSURE
57,180,18.5,59.9,P,5,299.7,7.988188725853556,LOW_EXPOSURE
57,180,18.5,59.9,P,8,479.5,8.912164977579891,MODERATE_EXPOSURE
57,180,18.5,59.9,P,10,599.4,9.3530724634332,MODERATE_EXPOSURE
57,180,18.5,59.9,P,15,899.1,10.156801520971278,MODERATE_EXPOSURE
57,180,18.5,59.9,P,30,1798.2,11.53586203704122,HIGH_EXPOSURE
57,180,18.5,59.9,P,50,2997.0,12.554610519637336,HIGH_EXPOSURE
57,180,22,71.3,L,0.5,35.6,3.7888665506203676,LOW_EXPOSURE
57,180,22,71.3,L,1,71.3,4.998148505790367,LOW_EXPOSURE
57,180,22,71.3,L,3,213.8,7.06572353434594,LOW_EXPOSURE
57,180,22,71.3,L,5,356.4,8.060141141829297,LOW_EXPOSURE
57,180,22,71.3,L,8,570.2,8.984622461678274,MODERATE_EXPOSURE
57,180,22,71.3,L,10,712.8,9.425700374149823,MODERATE_EXPOSURE
57,180,22,71.3,L,15,1069.2,10.229658308737587,MODERATE_EXPOSURE
57,180,22,71.3,L,30,2138.4,11.608949603002202,HIGH_EXPOSURE
57,180,22,71.3,L,50,3564.0,12.627790935425427,HIGH_EXPOSURE
57,180,22,71.3,P,0.5,35.6,3.7714057490847894,LOW_EXPOSURE
57,180,22,71.3,P,1,71.3,4.9789070136996685,LOW_EXPOSURE
57,180,22,71.3,P,3,213.8,7.045032279245953,LOW_EXPOSURE
57,180,22,71.3,P,5,356.4,8.03912799617911,LOW_EXPOSURE
57,180,22,71.3,P,8,570.2,8.96342295598138,MODERATE_EXPOSURE
57,180,22,71.3,P,10,712.8,9.404437870894276,MODERATE_EXPOSURE
57,180,22,71.3,P,15,1069.2,10.208311112271808,MODERATE_EXPOSURE
57,180,22,71.3,P,30,2138.4,11.587516906130812,HIGH_EXPOSURE
57,180,22,71.3,P,50,3564.0,12.606323809585977,HIGH_EXPOSURE
57,180,25,81.0,L,0.5,40.5,3.820364550033375,LOW_EXPOSURE
57,180,25,81.0,L,1,81.0,5.031812713056044,LOW_EXPOSURE
57,180,25,81.0,L,3,243.0,7.101063958911681,LOW_EXPOSURE
57,180,25,81.0,L,5,405.0,8.09584411050513,LOW_EXPOSURE
57,180,25,81.0,L,8,648.0,9.020533814806416,MODERATE_EXPOSURE
57,180,25,81.0,L,10,810.0,9.461681923242299,MODERATE_EXPOSURE
57,180,25,81.0,L,15,1215.0,10.265734033846604,MODERATE_EXPOSURE
57,180,25,81.0,L,30,2430.0,11.645120176743028,HIGH_EXPOSURE
57,180,25,81.0,L,50,4050.0,12.663999638976826,HIGH_EXPOSURE
57,180,25,81.0,P,0.5,40.5,3.802900181248009,LOW_EXPOSURE
57,180,25,81.0,P,1,81.0,5.012670414529461,LOW_EXPOSURE
57,180,25,81.0,P,3,243.0,7.080564522390197,LOW_EXPOSURE
57,180,25,81.0,P,5,405.0,8.075044362548546,LOW_EXPOSURE
57,180,25,81.0,P,8,648.0,8.999560361982795,MODERATE_EXPOSURE
57,180,25,81.0,P,10,810.0,9.440649777388055,MODERATE_EXPOSURE
57,180,25,81.0,P,15,1215.0,10.244623002739516,MODERATE_EXPOSURE
57,180,25,81.0,P,30,2430.0,11.623929532860291,HIGH_EXPOSURE
57,180,25,81.0,P,50,4050.0,12.642776943806759,HIGH_EXPOSURE
57,180,28,90.7,L,0.5,45.4,3.8472045207140333,LOW_EXPOSURE
57,180,28,90.7,L,1,90.7,5.060477521348969,LOW_EXPOSURE
57,180,28,90.7,L,3,272.2,7.131140178675854,LOW_EXPOSURE
57,180,28,90.7,L,5,453.6,8.126225526880198,LOW_EXPOSURE
57,180,28,90.7,L,8,725.8,9.051090641249324,MODERATE_EXPOSURE
57,180,28,90.7,L,10,907.2,9.492297835982505,MODERATE_EXPOSURE
57,180,28,90.7,L,15,1360.8,10.296429216121165,MODERATE_EXPOSURE
57,180,28,90.7,L,30,2721.6,11.675895192870291,HIGH_EXPOSURE
57,180,28,90.7,L,50,4536.0,12.694806748348707,HIGH_EXPOSURE
57,180,28,90.7,P,0.5,45.4,3.829666252198102,LOW_EXPOSURE
57,180,28,90.7,P,1,90.7,5.041346059498316,LOW_EXPOSURE
57,180,28,90.7,P,3,272.2,7.110728116112704,LOW_EXPOSURE
57,180,28,90.7,P,5,453.6,8.105530991867074,LOW_EXPOSURE
57,180,28,90.7,P,8,725.8,9.030232863585264,MODERATE_EXPOSURE
57,180,28,90.7,P,10,907.2,9.471384923940116,MODERATE_EXPOSURE
57,180,28,90.7,P,15,1360.8,10.275442220411339,MODERATE_EXPOSURE
57,180,28,90.7,P,30,2721.6,11.654833451839838,HIGH_EXPOSURE
57,180,28,90.7,P,50,4536.0,12.673714921718053,HIGH_EXPOSURE
57,180,30,97.2,L,0.5,48.6,3.8629778110484088,LOW_EXPOSURE
57,180,30,97.2,L,1,97.2,5.077316653908435,LOW_EXPOSURE
57,180,30,97.2,L,3,291.6,7.148803665723076,LOW_EXPOSURE
57,180,30,97.2,L,5,486.0,8.144067266469863,LOW_EXPOSURE
57,180,30,97.2,L,8,777.6,9.069034830084037,MODERATE_EXPOSURE
57,180,30,97.2,L,10,972.0,9.510276534425683,MODERATE_EXPOSURE
57,180,30,97.2,L,15,1458.0,10.314454212212922,MODERATE_EXPOSURE
57,180,30,97.2,L,30,2916.0,11.693966816120835,HIGH_EXPOSURE
57,180,30,97.2,L,50,4860.0,12.712897115713778,HIGH_EXPOSURE
57,180,30,97.2,P,0.5,48.6,3.845363909649416,LOW_EXPOSURE
57,180,30,97.2,P,1,97.2,5.058158219231057,LOW_EXPOSURE
57,180,30,97.2,P,3,291.6,7.128408662585063,LOW_EXPOSURE
57,180,30,97.2,P,5,486.0,8.12340005834654,LOW_EXPOSURE
57,180,30,97.2,P,8,777.6,9.048210401360627,MODERATE_EXPOSURE
57,180,30,97.2,P,10,972.0,9.48939901973091,MODERATE_EXPOSURE
57,180,30,97.2,P,15,1458.0,10.293505377736212,MODERATE_EXPOSURE
57,180,30,97.2,P,30,2916.0,11.672946038153693,HIGH_EXPOSURE
57,180,30,97.2,P,50,4860.0,12.691847383652375,HIGH_EXPOSURE
57,180,33,106.9,L,0.5,53.5,3.8839786799779814,LOW_EXPOSURE
57,180,33,106.9,L,1,106.9,5.099732368901474,LOW_EXPOSURE
57,180,33,106.9,L,3,320.8,7.172313993657806,LOW_EXPOSURE
57,180,33,106.9,L,5,534.6,8.167814322457055,LOW_EXPOSURE
57,180,33,106.9,L,8,855.4,9.092917949312566,MODERATE_EXPOSURE
57,180,33,106.9,L,10,1069.2,9.534205486913173,MODERATE_EXPOSURE
57,180,33,106.9,L,15,1603.8,10.338444654728459,MODERATE_EXPOSURE
57,180,33,106.9,L,30,3207.6,11.718019187123303,HIGH_EXPOSURE
57,180,33,106.9,L,50,5346.0,12.736974382194127,HIGH_EXPOSURE
57,180,33,106.9,P,0.5,53.5,3.86622533392324,LOW_EXPOSURE
57,180,33,106.9,P,1,106.9,5.080498086057701,LOW_EXPOSURE
57,180,33,106.9,P,3,320.8,7.151900793889659,LOW_EXPOSURE
57,180,33,106.9,P,5,534.6,8.147142367293075,LOW_EXPOSURE
57,180,33,106.9,P,8,855.4,9.072096662576243,MODERATE_EXPOSURE
57,180,33,106.9,P,10,1069.2,9.513333797747102,MODERATE_EXPOSURE
